height,version,mrkl_root,timestamp,Time Interval,Date,bits,Bitcoins,nonce,hash,prev_block_hash,next_block_hash,size,pool_difficulty,difficulty,difficulty_double,tx_count,reward_block,reward_fees,confirmations,is_orphan,curr_max_timestamp,is_sw_block,stripped_size,sigops,weight,extras/pool_name,extras/pool_link
797265,764878848,eca4f94be5411971745d0a6ff490b28b6c687a992b42e0e5e9d9f537fbad46aa,1688543814,454,7/5/23,386240190,386,4000955054,000000000000000000040c7c694ed251c950ce3e603a5fae6388a9649f05172b,000000000000000000031239b521a8a6de431d84b7b1aa87f336f86884370175,0000000000000000000320464d45cbd6082543451d66b58f81998f0339ea25fe,1843530,6.95E+13,5.06E+13,5.06E+13,4117,625000000,10498723,2194,FALSE,1688543814,TRUE,716476,8369,3992958,Foundry USA,https://foundrydigital.com/
797264,536870912,c4871e6f95de7866bb722dd8aeb5cec9bc47a02c00e6a42d096fa46b00c13f59,1688543360,491,7/5/23,386240190,386,3858661879,000000000000000000031239b521a8a6de431d84b7b1aa87f336f86884370175,000000000000000000051f65796311489641efcac19d007248a502041e49f2aa,000000000000000000040c7c694ed251c950ce3e603a5fae6388a9649f05172b,1680263,9.16E+13,5.06E+13,5.06E+13,3479,625000000,11609422,2195,FALSE,1688543360,TRUE,770973,9691,3993182,ViaBTC,https://viabtc.com
797263,1073676288,806395759082269f1e25405688224f7ddc5766312c5adda26a77961ce0087600,1688542869,570,7/5/23,386240190,386,354256309,000000000000000000051f65796311489641efcac19d007248a502041e49f2aa,00000000000000000004e3ee6fe1d1db319faa008b1ecf4b0a18f169b7efed6e,000000000000000000006d15d15f689c15e3f33a367acbcea4375099b03b40f6,1620724,5.49E+13,5.06E+13,5.06E+13,4015,625000000,12149322,2196,FALSE,1688542869,TRUE,792412,7824,3997960,F2Pool,https://www.f2pool.com/
797262,551944192,e08201a554872e57be3c89527864de48746ebf53fa2c295fd1f01e550d7e90cc,1688542299,1024,7/5/23,386240190,386,2507201122,00000000000000000004e3ee6fe1d1db319faa008b1ecf4b0a18f169b7efed6e,00000000000000000002fe319b2a41daf438978d293fe88be03c19caccca9823,000000000000000000017101e6ce72a801eeb1865fc0a592466299b4cb1b4c0b,1613692,5.76E+13,5.06E+13,5.06E+13,4291,625000000,15177295,2197,FALSE,1688542299,TRUE,793087,11453,3992953,Foundry USA,https://foundrydigital.com/
797261,1073733632,07f47527d406dbf628c0827d626d02d4454e6bafda183562177d94425fea4639,1688541275,233,7/5/23,386240190,386,170945154,00000000000000000002fe319b2a41daf438978d293fe88be03c19caccca9823,000000000000000000002b74821f1242417f0bcabedd3af7b7d59ae4e5a2c2c7,0000000000000000000182677a52bd36a1691a00b59f59f687f98315815b8a20,1806242,9.40E+13,5.06E+13,5.06E+13,2283,625000000,7753924,2198,FALSE,1688541275,TRUE,728907,7989,3992963,Foundry USA,https://foundrydigital.com/
797260,644931584,3056000678e7490b7c604f094cedcc07a6ab8474127c717c5399e932ad9f9a9f,1688541042,846,7/5/23,386240190,386,1679566918,000000000000000000002b74821f1242417f0bcabedd3af7b7d59ae4e5a2c2c7,00000000000000000001ea878d91032912d28f245969ee85cc046a344d18634c,00000000000000000002fe319b2a41daf438978d293fe88be03c19caccca9823,1673528,1.66E+15,5.06E+13,5.06E+13,3582,625000000,15049226,2199,FALSE,1688541042,TRUE,773373,10879,3993647,AntPool,https://www.antpool.com/
797259,536870912,05796c61bd7b8982e3ea01298c38179ac7322b03146337d3c25b7d9041430a1f,1688540196,517,7/5/23,386240190,386,2994805446,00000000000000000001ea878d91032912d28f245969ee85cc046a344d18634c,000000000000000000014e253f4ae735adc5e8fc121285a77ce6939f32d39cca,0000000000000000000234e8db052ad4f3a572ea660ebc767273ed29f204f9ee,1751951,1.47E+14,5.06E+13,5.06E+13,1878,625000000,9759480,2200,FALSE,1688540196,TRUE,747210,10418,3993581,AntPool,https://www.antpool.com/
797258,536969216,3a71459cb119682bb1471c0bf8f09969ddf3a4f39a378447ada2b2b792643134,1688539679,135,7/5/23,386240190,386,1879707011,000000000000000000014e253f4ae735adc5e8fc121285a77ce6939f32d39cca,0000000000000000000182677a52bd36a1691a00b59f59f687f98315815b8a20,000000000000000000054796ab68820659269681feff3caf6fac0ffad5eb2d97,1906184,2.16E+14,5.06E+13,5.06E+13,4186,625000000,5842287,2201,FALSE,1688539679,TRUE,695624,4721,3993056,Binance Pool,https://pool.binance.com/
797257,536903680,a5fc1b489f9969c34951da5993436ae027f21d67152584f3e72fcaad6fe69fcc,1688539544,43,7/5/23,386240190,386,944493696,0000000000000000000182677a52bd36a1691a00b59f59f687f98315815b8a20,0000000000000000000383a514abbaaa13c0374f34b7d6eef2eb873e3e1bb3ba,000000000000000000014e253f4ae735adc5e8fc121285a77ce6939f32d39cca,1813417,1.86E+14,5.06E+13,5.06E+13,4442,625000000,4757893,2202,FALSE,1688539544,TRUE,726411,1800,3992650,Foundry USA,https://foundrydigital.com/
797256,536977408,6e37dacf0d851a49485dec0bae8906c94c58a0a2a93f12cdbfa60993958bca56,1688539501,123,7/5/23,386240190,386,637394788,0000000000000000000383a514abbaaa13c0374f34b7d6eef2eb873e3e1bb3ba,0000000000000000000103b0b16b771b6585ae6315302ded8dd7299c2cd6d9b5,0000000000000000000182677a52bd36a1691a00b59f59f687f98315815b8a20,2042200,8.01E+13,5.06E+13,5.06E+13,6101,625000000,5687940,2203,FALSE,1688539501,TRUE,650098,2177,3992494,Foundry USA,https://foundrydigital.com/
797255,549453824,2d6c99e7cae181180a4cbcc0fc70dce98e7615bc509f4d10d175b7c94649f46a,1688539378,223,7/5/23,386240190,386,1463594071,0000000000000000000103b0b16b771b6585ae6315302ded8dd7299c2cd6d9b5,0000000000000000000234e8db052ad4f3a572ea660ebc767273ed29f204f9ee,00000000000000000002fe319b2a41daf438978d293fe88be03c19caccca9823,1776811,2.77E+14,5.06E+13,5.06E+13,4291,625000000,7504761,2204,FALSE,1688539378,TRUE,738875,7504,3993436,AntPool,https://www.antpool.com/
797254,733478912,aef4bec6f2498845e9b6dbb878309769b1199263b242add173c457fcf9aa6c02,1688539155,428,7/5/23,386240190,386,3270772780,0000000000000000000234e8db052ad4f3a572ea660ebc767273ed29f204f9ee,000000000000000000054796ab68820659269681feff3caf6fac0ffad5eb2d97,0000000000000000000103b0b16b771b6585ae6315302ded8dd7299c2cd6d9b5,1731930,1.28E+14,5.06E+13,5.06E+13,3429,625000000,11189799,2205,FALSE,1688539155,TRUE,753804,6512,3993342,Binance Pool,https://pool.binance.com/
797253,839147520,0862eb7bc998f6a8660222bed9386ea6561099b8ae957ec8fcac0b852d50fe77,1688538727,401,7/5/23,386240190,386,4095374806,000000000000000000054796ab68820659269681feff3caf6fac0ffad5eb2d97,000000000000000000046880eb14bf6b7e208b7e8ba5ca6255e0fff7cada87f0,00000000000000000004803ad8c7db2813c16f68d828d2baee5ba3cac980b1ea,1724719,5.33E+13,5.06E+13,5.06E+13,3575,625000000,10746117,2206,FALSE,1688538727,TRUE,756035,7083,3992824,Foundry USA,https://foundrydigital.com/
797252,686891008,60b39c3bffe331391a1efdc61677c0dc5c2d0cb4576e0463b20a94060d9762e5,1688538326,71,7/5/23,386240190,386,3400939602,000000000000000000046880eb14bf6b7e208b7e8ba5ca6255e0fff7cada87f0,0000000000000000000224640e5100193b4b091f0b9508872e77d0237f194700,0000000000000000000032e35fa858ddd9cda878289e55856181408e2d3976c5,1616967,6.39E+13,5.06E+13,5.06E+13,3369,625000000,5713442,2207,FALSE,1688538326,TRUE,792029,1925,3993054,Binance Pool,https://pool.binance.com/
797251,551550976,5a3b055f56ca0d577e3b7498df034e77e9e060c29b185b7fcc5b60c1587426e0,1688538255,364,7/5/23,386240190,386,3339706161,0000000000000000000224640e5100193b4b091f0b9508872e77d0237f194700,00000000000000000004376a7454d396eb87ed389dcc125d8052201a45ba4ca1,000000000000000000017101e6ce72a801eeb1865fc0a592466299b4cb1b4c0b,1780258,1.31E+14,5.06E+13,5.06E+13,3152,625000000,10822611,2208,FALSE,1688538255,TRUE,737715,6266,3993403,AntPool,https://www.antpool.com/
797250,549453824,07ac44bd3a433c0a107446b74d878644e8aac03bdfcef077929b5432134f36e1,1688537891,684,7/5/23,386240190,386,3775805524,00000000000000000004376a7454d396eb87ed389dcc125d8052201a45ba4ca1,00000000000000000005542651908168039588d468e29300ee163cf2ada9f54b,000000000000000000055c3cf17f86be43d9c31cb54e08d069169c82bbd23927,1637080,6.68E+13,5.06E+13,5.06E+13,2653,625000000,14664812,2209,FALSE,1688537891,TRUE,785327,9102,3993061,Foundry USA,https://foundrydigital.com/
797249,589135872,322d04bac8de9088f698946ea69a005470c9bb85579b01ff57826b109182f8f5,1688537207,123,7/5/23,386240190,386,2162205708,00000000000000000005542651908168039588d468e29300ee163cf2ada9f54b,0000000000000000000029e5aae3953f8da72ac90a98b5e36c69d54eb4232686,00000000000000000001a4da4e259c7f4cb66db7dcc041d481572c85537e3139,1881866,5.28E+13,5.06E+13,5.06E+13,3508,625000000,7740605,2210,FALSE,1688537207,TRUE,703625,7387,3992741,Foundry USA,https://foundrydigital.com/
797248,821215232,a8019d15a1d6549682a8f438c7aaf5f01074eece626336a2195f9e6e4f7eaf3e,1688537084,1552,7/5/23,386240190,386,1619072558,0000000000000000000029e5aae3953f8da72ac90a98b5e36c69d54eb4232686,0000000000000000000218b560a9f5fc0068982349b5c26da601a4e6437c75e8,000000000000000000035e0e40ecbd20d242d3de37fd13f23970beb93bb7fdf7,1336473,1.72E+15,5.06E+13,5.06E+13,2266,625000000,19703234,2211,FALSE,1688537084,TRUE,887187,14473,3998034,F2Pool,https://www.f2pool.com/
797247,543162368,720f0dd21ddf9a0ee8ab23418541bf01640d45b795bf46583fa24d519b4c7acf,1688535532,1359,7/5/23,386240190,386,3902639210,0000000000000000000218b560a9f5fc0068982349b5c26da601a4e6437c75e8,0000000000000000000460e0344bf2f570fb256abb7537f06bd6dc270fdbb656,000000000000000000055c3cf17f86be43d9c31cb54e08d069169c82bbd23927,1609664,1.34E+14,5.06E+13,5.06E+13,3456,625000000,16377200,2212,FALSE,1688535532,TRUE,794515,12257,3993209,Binance Pool,https://pool.binance.com/
797246,536895488,6b838a298042bfd3102569c5272bd1b596434e638e15245216b2f67fe5a84cf7,1688534173,317,7/5/23,386240190,386,2401001007,0000000000000000000460e0344bf2f570fb256abb7537f06bd6dc270fdbb656,00000000000000000004653ff2a9587349288d87a431d038dde151f7161d067b,00000000000000000001a4da4e259c7f4cb66db7dcc041d481572c85537e3139,1815302,6.43E+13,5.06E+13,5.06E+13,3804,625000000,8634770,2213,FALSE,1688534173,TRUE,725822,4898,3992768,Foundry USA,https://foundrydigital.com/
797245,543162368,1d6e41252160b9e502b47f27dd4ef9e9fcb625ccfc1a810e4aed8523bbe81c89,1688533856,352,7/5/23,386240190,386,4102528092,00000000000000000004653ff2a9587349288d87a431d038dde151f7161d067b,0000000000000000000320464d45cbd6082543451d66b58f81998f0339ea25fe,000000000000000000035e0e40ecbd20d242d3de37fd13f23970beb93bb7fdf7,1912864,6.40E+13,5.06E+13,5.06E+13,2030,625000000,9841878,2214,FALSE,1688533856,TRUE,693354,9154,3992926,Foundry USA,https://foundrydigital.com/
797244,536911872,e9f95b622636aaeb7e63d1102ad8381043e6008ccfdf6385a5fb86837ef428c0,1688533504,1023,7/5/23,386240190,386,1296984306,0000000000000000000320464d45cbd6082543451d66b58f81998f0339ea25fe,00000000000000000001a4da4e259c7f4cb66db7dcc041d481572c85537e3139,00000000000000000004653ff2a9587349288d87a431d038dde151f7161d067b,1738227,9.00E+13,5.06E+13,5.06E+13,2735,625000000,17232811,2215,FALSE,1688533504,TRUE,751632,10987,3993123,ViaBTC,https://viabtc.com
797243,543162368,7edf6b8ff991b771c58651132bb9e39f74ecdf9882bef5c073a3e87db7c55f63,1688532481,1544,7/5/23,386240190,386,252162670,00000000000000000001a4da4e259c7f4cb66db7dcc041d481572c85537e3139,000000000000000000035e0e40ecbd20d242d3de37fd13f23970beb93bb7fdf7,0000000000000000000320464d45cbd6082543451d66b58f81998f0339ea25fe,1336100,1.71E+14,5.06E+13,5.06E+13,1921,625000000,23374802,2216,FALSE,1688532481,TRUE,885751,10059,3993353,ULTIMUS POOL,https://www.ultimuspool.com/
797242,835043328,4b57ba726c57396d5e89c0bb081654329df23717213b710765414ef5a445f5fa,1688530937,842,7/5/23,386240190,386,2896999525,000000000000000000035e0e40ecbd20d242d3de37fd13f23970beb93bb7fdf7,000000000000000000022640483f0d50cc39c236714e780f0e57e90a9698d965,00000000000000000001a4da4e259c7f4cb66db7dcc041d481572c85537e3139,1719240,8.36E+13,5.06E+13,5.06E+13,3781,625000000,11584770,2217,FALSE,1688530937,TRUE,758008,7886,3993264,AntPool,https://www.antpool.com/
797241,547356676,84479272f8aa0064256635401abdac96b38982de479780337b0b2b3b74e70439,1688530095,778,7/5/23,386240190,386,303849320,000000000000000000022640483f0d50cc39c236714e780f0e57e90a9698d965,000000000000000000055d8d40ec19259d825fd3d5d6c4bfcd56a125f4156eea,000000000000000000035e0e40ecbd20d242d3de37fd13f23970beb93bb7fdf7,1383373,1.31E+14,5.06E+13,5.06E+13,1733,625000000,14792275,2218,FALSE,1688530095,TRUE,869787,10282,3992734,SBI Crypto,https://sbicrypto.com
797240,543162368,95f57113efff9327f26c0602667be5f324ca68492ce8e1289534b207797c56cc,1688529317,329,7/5/23,386240190,386,1214355247,000000000000000000055d8d40ec19259d825fd3d5d6c4bfcd56a125f4156eea,000000000000000000046edcd78f113bc71be5cdd71bd793ed6c65f8838b6bb7,00000000000000000004653ff2a9587349288d87a431d038dde151f7161d067b,1975864,5.25E+13,5.06E+13,5.06E+13,4362,625000000,6690431,2219,FALSE,1688529317,TRUE,671521,4156,3990427,AntPool,https://www.antpool.com/
797239,536879104,2cf2ecaf62c1c0ada2d019206c9e18fb28e1a8a5fabd0567e7a7ff9f722ae4e1,1688528988,269,7/5/23,386240190,386,3473218773,000000000000000000046edcd78f113bc71be5cdd71bd793ed6c65f8838b6bb7,000000000000000000055c3cf17f86be43d9c31cb54e08d069169c82bbd23927,000000000000000000046edcd78f113bc71be5cdd71bd793ed6c65f8838b6bb7,1943380,6.35E+13,5.06E+13,5.06E+13,4373,625000000,7131753,2220,FALSE,1688528988,TRUE,683281,6238,3993223,Binance Pool,https://pool.binance.com/
797238,657014784,3b3cbee52e9c24ec84c6f4301d230be79e4849897531f231a7210f78060f765a,1688528719,1215,7/5/23,386240190,386,1195446376,000000000000000000055c3cf17f86be43d9c31cb54e08d069169c82bbd23927,00000000000000000003dd4738355bedb73796de9b1099e59ff7adc235e967a6,00000000000000000003dd4738355bedb73796de9b1099e59ff7adc235e967a6,1520684,5.25E+13,5.06E+13,5.06E+13,3028,625000000,15802426,2221,FALSE,1688528719,TRUE,824020,16516,3992744,unknown,
797237,805298176,1243c184eae7ed82c5df50cdf690b303f33f4b3faec5c1100a7082b048688a16,1688527504,589,7/5/23,386240190,386,705600560,00000000000000000003dd4738355bedb73796de9b1099e59ff7adc235e967a6,00000000000000000004cfd255b21dafe349b3b1ededde403efaffdb8e6696a0,000000000000000000055c3cf17f86be43d9c31cb54e08d069169c82bbd23927,1693263,7.28E+13,5.06E+13,5.06E+13,3567,625000000,10834889,2222,FALSE,1688527504,TRUE,766707,14374,3993384,ViaBTC,https://viabtc.com
797236,536870912,568849fcc5f28d421f52e4acff55674b22baf6fcd7a2367e9013d7cf2112eaf6,1688526915,686,7/5/23,386240190,386,2895673458,00000000000000000004cfd255b21dafe349b3b1ededde403efaffdb8e6696a0,0000000000000000000217c13eee66c5dfcd42a6eb97c69b16ae2915fe1f935e,00000000000000000003dd4738355bedb73796de9b1099e59ff7adc235e967a6,1767485,5.85E+13,5.06E+13,5.06E+13,4171,625000000,10787654,2223,FALSE,1688526915,TRUE,741947,8229,3993326,AntPool,https://www.antpool.com/
797235,856809472,ed77b62dbd233b4af36fdeaef3be9a16cab727ccd059441de807ab403484942f,1688526229,441,7/5/23,386240190,386,3848597104,0000000000000000000217c13eee66c5dfcd42a6eb97c69b16ae2915fe1f935e,0000000000000000000031b6a265e918c48a4e5ea2ee601a9b7acaeb05cd3127,00000000000000000004cfd255b21dafe349b3b1ededde403efaffdb8e6696a0,1728381,1.34E+14,5.06E+13,5.06E+13,3469,625000000,8895377,2224,FALSE,1688526229,TRUE,755011,6310,3993414,ViaBTC,https://viabtc.com
797234,1073676288,8c8b4a9a1e930a3c429481ec3b80de58dc8483968138498b0c8bbd9f1e524f8a,1688525788,1050,7/5/23,386240190,386,1121444291,0000000000000000000031b6a265e918c48a4e5ea2ee601a9b7acaeb05cd3127,00000000000000000005885d3b80bd27959371a12d30049ab1d4632104829242,00000000000000000001ac3593bb23e376b85060d689fa5d7f27566b452e1b48,1493054,1.45E+15,5.06E+13,5.06E+13,2843,625000000,14616650,2225,FALSE,1688525788,TRUE,833452,9323,3993410,ViaBTC,https://viabtc.com
797233,549453824,8c35d3b12646ff7be3d6cd4317bf3c777ab4a5c587fd47b896bc9c36f5141abb,1688524738,18,7/5/23,386240190,386,2857443722,00000000000000000005885d3b80bd27959371a12d30049ab1d4632104829242,00000000000000000002e3e1b891fecd1559bfe019c909e3522a69a8718927b2,00000000000000000004b45968a427922a193cddf170ee786e531936c17a0bd5,1819986,5.09E+13,5.06E+13,5.06E+13,4845,625000000,4192308,2226,FALSE,1688524738,TRUE,724363,311,3993075,AntPool,https://www.antpool.com/
797232,792641536,baee61e092f478d02555e1168d3d4d128fef6bc21b5a48be5ac7c4e0b2ee5c23,1688524720,233,7/5/23,386240190,386,1229345097,00000000000000000002e3e1b891fecd1559bfe019c909e3522a69a8718927b2,00000000000000000001ac3593bb23e376b85060d689fa5d7f27566b452e1b48,00000000000000000005885d3b80bd27959371a12d30049ab1d4632104829242,1842118,9.74E+13,5.06E+13,5.06E+13,5114,625000000,6445314,2227,FALSE,1688524720,TRUE,716831,2931,3992611,Foundry USA,https://foundrydigital.com/
797231,547356672,cff06f012a85c6e5fb2724b660b9b87a3892e41f757e9b70b51e0d5f9bc500f3,1688524487,230,7/5/23,386240190,386,515470593,00000000000000000001ac3593bb23e376b85060d689fa5d7f27566b452e1b48,00000000000000000004b45968a427922a193cddf170ee786e531936c17a0bd5,00000000000000000005174b87f99f90f99f72c1f6170587453b0808dd191676,1750636,1.68E+14,5.06E+13,5.06E+13,3806,625000000,8331445,2228,FALSE,1688524487,TRUE,746741,3757,3990859,Luxor,https://mining.luxor.tech
797230,536928256,18454a10e80c33d8fd901ee761f941da01dc32a57f610d4e98d697595c669405,1688524257,309,7/5/23,386240190,386,1249522555,00000000000000000004b45968a427922a193cddf170ee786e531936c17a0bd5,0000000000000000000409222e337147326700603dd735eb3da7ed43f321ba04,00000000000000000001ac3593bb23e376b85060d689fa5d7f27566b452e1b48,1661181,5.98E+13,5.06E+13,5.06E+13,3159,625000000,9115755,2229,FALSE,1688524257,TRUE,777108,4422,3992505,Foundry USA,https://foundrydigital.com/
797229,536928256,f85e4789ff6a946b23420503a07ca41b52f9764a7745a26f411a07bcdfcfd04f,1688523948,392,7/5/23,386240190,386,1967900239,0000000000000000000409222e337147326700603dd735eb3da7ed43f321ba04,0000000000000000000255ef84760f6188b2bf47c4c0ebedc1ba28636ed6990c,00000000000000000004b45968a427922a193cddf170ee786e531936c17a0bd5,1825274,6.97E+13,5.06E+13,5.06E+13,4362,625000000,11405781,2230,FALSE,1688523948,TRUE,722709,5576,3993401,Poolin,https://www.poolin.com/
797228,1073676288,5057d4f796766cba2af805e5bdc47acb5a5244bf769c06a806f5891bac131d1a,1688523556,256,7/5/23,386240190,386,1346019761,0000000000000000000255ef84760f6188b2bf47c4c0ebedc1ba28636ed6990c,00000000000000000003f9fb3f5ac66971774e0b81acedb451b828d082dc218b,00000000000000000005610d70ce31ecc791e6fdf330060935193ef5bc3c6457,1927899,1.21E+14,5.06E+13,5.06E+13,5071,625000000,6819772,2231,FALSE,1688523556,TRUE,688474,3255,3993321,AntPool,https://www.antpool.com/
797227,536870912,78d5612408f840558c40316bc406afacb53e8d278186b02018db172882d1fdd6,1688523300,725,7/5/23,386240190,386,83253656,00000000000000000003f9fb3f5ac66971774e0b81acedb451b828d082dc218b,000000000000000000028d3b407aa4fffde2b6c01f3b5344d41a0d95b0dd9b77,0000000000000000000255ef84760f6188b2bf47c4c0ebedc1ba28636ed6990c,1687441,7.08E+13,5.06E+13,5.06E+13,3291,625000000,11641375,2232,FALSE,1688523300,TRUE,768544,6555,3993073,Foundry USA,https://foundrydigital.com/
797226,537247744,e8e0c588fd98a260afe97f0c453330030abfd64072e5b33ba2c1fcdb55aeadf6,1688522575,529,7/5/23,386240190,386,1181718602,000000000000000000028d3b407aa4fffde2b6c01f3b5344d41a0d95b0dd9b77,00000000000000000004cf17a1fad4388d68d302811208fa05ae927c4d6c3c10,00000000000000000001ac3593bb23e376b85060d689fa5d7f27566b452e1b48,1709592,1.10E+14,5.06E+13,5.06E+13,2764,625000000,14107482,2233,FALSE,1688522575,TRUE,761262,8454,3993378,AntPool,https://www.antpool.com/
797225,793501696,ac3806f87eea93bf2bed69ec4637dc7ce66630de4794d7a2e9883513e02a72e0,1688522046,760,7/5/23,386240190,386,2191624983,00000000000000000004cf17a1fad4388d68d302811208fa05ae927c4d6c3c10,0000000000000000000476675896d06be81c44e79dcaa302478659e2da5b70db,00000000000000000004b45968a427922a193cddf170ee786e531936c17a0bd5,1706042,5.85E+13,5.06E+13,5.06E+13,4066,625000000,10772733,2234,FALSE,1688522046,TRUE,762201,7062,3992645,Foundry USA,https://foundrydigital.com/
797224,641933312,ed034f341b245b3318ed0562d2015caa82f2acd26f4c109c9012189a76132fc9,1688521286,121,7/5/23,386240190,386,108131621,0000000000000000000476675896d06be81c44e79dcaa302478659e2da5b70db,000000000000000000015d761fa918db904e5143f11c9b16dbab7cf925f303f0,00000000000000000004cf17a1fad4388d68d302811208fa05ae927c4d6c3c10,1985426,6.31E+13,5.06E+13,5.06E+13,5922,625000000,5186054,2235,FALSE,1688521286,TRUE,670858,1467,3998000,F2Pool,https://www.f2pool.com/
797223,717340672,50b2d0928be7651d9a14d9d81eb69de962408eb444838159ce13fdc9524d7fa4,1688521165,11,7/5/23,386240190,386,3650396256,000000000000000000015d761fa918db904e5143f11c9b16dbab7cf925f303f0,0000000000000000000456ab122ccfe498a536a15b695ec43f52782b5f9eb14c,0000000000000000000409222e337147326700603dd735eb3da7ed43f321ba04,1380998,2.06E+14,5.06E+13,5.06E+13,2289,625000000,4280287,2236,FALSE,1688521165,TRUE,870689,1500,3993065,Foundry USA,https://foundrydigital.com/
797222,536928256,e860b1af1a872c43df42485ed2f51900f3e8cc26f3af9808dedff0be02778bca,1688521154,998,7/5/23,386240190,386,638261360,0000000000000000000456ab122ccfe498a536a15b695ec43f52782b5f9eb14c,00000000000000000005174b87f99f90f99f72c1f6170587453b0808dd191676,00000000000000000005610d70ce31ecc791e6fdf330060935193ef5bc3c6457,1720226,6.49E+13,5.06E+13,5.06E+13,3507,625000000,13760322,2237,FALSE,1688521154,TRUE,757614,22961,3993068,Foundry USA,https://foundrydigital.com/
797221,536870912,720a65632d8db02a3a9954a6ea08f43229f0759c36de8c19110a88b89822f6b0,1688520156,555,7/5/23,386240190,386,3346764140,00000000000000000005174b87f99f90f99f72c1f6170587453b0808dd191676,00000000000000000003ed6b0fa4577c639555952706141b8720e414b907f3e1,0000000000000000000456ab122ccfe498a536a15b695ec43f52782b5f9eb14c,2117448,5.53E+13,5.06E+13,5.06E+13,2523,625000000,10590065,2238,FALSE,1688520156,TRUE,625075,7857,3992673,Foundry USA,https://foundrydigital.com/
797220,538025984,e11437c4a4ec3d68482117e9b365310f8fc43b6c8006e2f92cb73b3a0c058439,1688519601,127,7/5/23,386240190,386,4286883342,00000000000000000003ed6b0fa4577c639555952706141b8720e414b907f3e1,0000000000000000000540d1ab9609df055b4ac291d4648c15072e0c3c397c96,00000000000000000005174b87f99f90f99f72c1f6170587453b0808dd191676,1995695,7.17E+13,5.06E+13,5.06E+13,3294,625000000,7090082,2239,FALSE,1688519601,TRUE,665901,7982,3993398,AntPool,https://www.antpool.com/
797219,580288512,79f83a0ba72f979b347678ce4834caf9fb7f27e9eaee7f36c9ee953433670f32,1688519474,1815,7/5/23,386240190,386,2499750159,0000000000000000000540d1ab9609df055b4ac291d4648c15072e0c3c397c96,00000000000000000002ac12c8ea0ae7521f38ff437d6f27c7612014dcc3c213,0000000000000000000456ab122ccfe498a536a15b695ec43f52782b5f9eb14c,1606618,5.36E+13,5.06E+13,5.06E+13,2672,625000000,21870690,2240,FALSE,1688519474,TRUE,795435,15229,3992923,Foundry USA,https://foundrydigital.com/
797218,755335168,253fd0654c78ed8dae4acd2826bdfa50c427f7c8908330ebaad6486dd4bfb4ef,1688517659,172,7/5/23,386240190,386,187045729,00000000000000000002ac12c8ea0ae7521f38ff437d6f27c7612014dcc3c213,00000000000000000005610d70ce31ecc791e6fdf330060935193ef5bc3c6457,0000000000000000000370a33e0375d7cdcbf52e1fb760ec40fdcf9d178e9490,2121586,1.05E+14,5.06E+13,5.06E+13,1464,625000000,6081313,2241,FALSE,1688517659,TRUE,623837,11383,3993097,AntPool,https://www.antpool.com/
797217,821927936,1dff152c84ca94b9846f01a15e9b7f3f95515faff6b0b5161e40be75280b9d82,1688517487,199,7/5/23,386240190,386,2528027161,00000000000000000005610d70ce31ecc791e6fdf330060935193ef5bc3c6457,000000000000000000022fe34c9f3147fc8793c2b80246c731299ac25ef0ad75,00000000000000000002865dd6ad3534d9c6bd7d9436acd92df4c0331e078630,1917441,5.23E+13,5.06E+13,5.06E+13,2228,625000000,8605528,2242,FALSE,1688517487,TRUE,693523,11085,3998010,F2Pool,https://www.f2pool.com/
797216,541065216,20a8a47c5f488dd38c00dbbfd7cf95df8d9485d4e74fdc4b59420f36a0332d9d,1688517288,72,7/5/23,386240190,386,2922634636,000000000000000000022fe34c9f3147fc8793c2b80246c731299ac25ef0ad75,0000000000000000000370a33e0375d7cdcbf52e1fb760ec40fdcf9d178e9490,00000000000000000005610d70ce31ecc791e6fdf330060935193ef5bc3c6457,2006111,1.29E+14,5.06E+13,5.06E+13,1825,625000000,10737301,2243,FALSE,1688517288,TRUE,662338,13237,3993125,ViaBTC,https://viabtc.com
797215,658333696,b5852b78d179474faccaf94a0835452913ec232d371510d8555c6b02c5c1ffb8,1688517216,619,7/5/23,386240190,386,3079580680,0000000000000000000370a33e0375d7cdcbf52e1fb760ec40fdcf9d178e9490,00000000000000000002865dd6ad3534d9c6bd7d9436acd92df4c0331e078630,00000000000000000002865dd6ad3534d9c6bd7d9436acd92df4c0331e078630,1550733,8.18E+13,5.06E+13,5.06E+13,1745,625000000,18459295,2244,FALSE,1688517216,TRUE,814042,11811,3992859,MARA Pool,https://marapool.com
797214,800407552,2144dbe657e329f4557a131ced11a30d7e059b23c9106747540406bdefcd6a6d,1688516597,130,7/5/23,386240190,386,1393324388,00000000000000000002865dd6ad3534d9c6bd7d9436acd92df4c0331e078630,00000000000000000002b3bd16f452ff6a0509b67964eecb94c1179e05324528,0000000000000000000370a33e0375d7cdcbf52e1fb760ec40fdcf9d178e9490,1549107,1.11E+14,5.06E+13,5.06E+13,2666,625000000,17846053,2245,FALSE,1688516597,TRUE,814772,11671,3993423,ViaBTC,https://viabtc.com
